,vehicle_lane,lon,lat,timestep,vehicle_type,vehicle_noise,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,amount
1182,-122949524#0,24.937354744722754,60.160963820177614,51,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,-122949524#0,24.937354744722754,60.160963820177614,51,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,-122949524#0,24.937354744722754,60.160963820177614,52,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,-122949524#0,24.937354744722754,60.160963820177614,52,fuel,74.2752267624872,2772.71,49566.7,599.03,421.31,4.39,22.0
1186,-122949524#0,24.937354744722754,60.160963820177614,53,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,-122949524#0,24.937354744722754,60.160963820177614,53,fuel,74.17940917749253,2912.29,55051.22,633.55,464.98,4.33,19.0
1188,-122949524#0,24.937354744722754,60.160963820177614,54,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,-122949524#0,24.937354744722754,60.160963820177614,54,fuel,66.65522541849666,486.71999999999997,7568.41,100.21000000000001,66.78,0.9,3.0
1190,-122949524#0,24.937354744722754,60.160963820177614,55,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,-122949524#0,24.937354744722754,60.160963820177614,55,fuel,77.25506268979882,6250.42,113136.28,1522.18,785.71,8.06,49.0
1192,-122949524#0,24.937354744722754,60.160963820177614,56,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,-122949524#0,24.937354744722754,60.160963820177614,56,fuel,70.005842876476,996.86,13895.95,227.18,107.10000000000001,1.84,8.0
1194,-122949524#0,24.937354744722754,60.160963820177614,57,electric,73.11035715477963,0.0,0.0,0.0,0.0,3.67,20.0
1195,-122949524#0,24.937354744722754,60.160963820177614,57,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,-122949524#0,24.937354744722754,60.160963820177614,58,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,-122949524#0,24.937354744722754,60.160963820177614,58,fuel,69.73602388583893,1079.65,15310.27,257.03000000000003,107.25,1.81,9.0
1198,-122949524#0,24.937354744722754,60.160963820177614,59,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,-122949524#0,24.937354744722754,60.160963820177614,59,fuel,71.07008053349341,1283.2,22006.95,267.84,193.76999999999998,2.19,9.0
1200,-125602434,24.922569459328667,60.16383813673289,0,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,-125602434,24.922569459328667,60.16383813673289,0,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,-125602434,24.922569459328667,60.16383813673289,1,electric,61.83484341605777,0.0,0.0,0.0,0.0,0.17,2.0
1203,-125602434,24.922569459328667,60.16383813673289,1,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,-125602434,24.922569459328667,60.16383813673289,2,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,-125602434,24.922569459328667,60.16383813673289,2,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,-125602434,24.922569459328667,60.16383813673289,3,electric,73.43839981831083,0.0,0.0,0.0,0.0,2.4,18.0
1207,-125602434,24.922569459328667,60.16383813673289,3,fuel,68.87183618060996,928.95,20891.93,256.26,123.59,0.6,8.0
1208,-125602434,24.922569459328667,60.16383813673289,4,electric,70.07800032899668,0.0,0.0,0.0,0.0,1.72,8.0
1209,-125602434,24.922569459328667,60.16383813673289,4,fuel,73.21448621524442,2361.49,38032.63,551.61,284.28000000000003,3.67,20.0
1210,-125602434,24.922569459328667,60.16383813673289,5,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,-125602434,24.922569459328667,60.16383813673289,5,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,-125602434,24.922569459328667,60.16383813673289,6,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,-125602434,24.922569459328667,60.16383813673289,6,fuel,61.553968172611334,136.88,2139.29,32.31,15.43,0.21,2.0
1214,-125602434,24.922569459328667,60.16383813673289,7,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,-125602434,24.922569459328667,60.16383813673289,7,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,-125602434,24.922569459328667,60.16383813673289,8,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,-125602434,24.922569459328667,60.16383813673289,8,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,-125602434,24.922569459328667,60.16383813673289,9,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,-125602434,24.922569459328667,60.16383813673289,9,fuel,64.77052092950183,386.37,6923.79,96.46000000000001,46.84,0.47,4.0
1220,-125602434,24.922569459328667,60.16383813673289,10,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,-125602434,24.922569459328667,60.16383813673289,10,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,-125602434,24.922569459328667,60.16383813673289,11,electric,73.44625586259235,0.0,0.0,0.0,0.0,2.37,20.0
1223,-125602434,24.922569459328667,60.16383813673289,11,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,-125602434,24.922569459328667,60.16383813673289,12,electric,68.86475623654968,0.0,0.0,0.0,0.0,1.06,7.0
1225,-125602434,24.922569459328667,60.16383813673289,12,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,-125602434,24.922569459328667,60.16383813673289,13,electric,74.46658168481804,0.0,0.0,0.0,0.0,3.92,26.0
1227,-125602434,24.922569459328667,60.16383813673289,13,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,-125602434,24.922569459328667,60.16383813673289,14,electric,63.336304882081144,0.0,0.0,0.0,0.0,0.42,2.0
1229,-125602434,24.922569459328667,60.16383813673289,14,fuel,59.818444821283364,123.68,1814.28,31.61,10.05,0.16,2.0
1230,-125602434,24.922569459328667,60.16383813673289,15,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,-125602434,24.922569459328667,60.16383813673289,15,fuel,63.76714509576185,269.45000000000005,4814.549999999999,64.82,34.96,0.36,3.0
1232,-125602434,24.922569459328667,60.16383813673289,16,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,-125602434,24.922569459328667,60.16383813673289,16,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,-125602434,24.922569459328667,60.16383813673289,17,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,-125602434,24.922569459328667,60.16383813673289,17,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,-125602434,24.922569459328667,60.16383813673289,18,electric,59.73,0.0,0.0,0.0,0.0,0.16,1.0
1237,-125602434,24.922569459328667,60.16383813673289,18,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,-125602434,24.922569459328667,60.16383813673289,19,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,-125602434,24.922569459328667,60.16383813673289,19,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,-125602434,24.922569459328667,60.16383813673289,20,electric,62.61583539035133,0.0,0.0,0.0,0.0,0.35,2.0
1241,-125602434,24.922569459328667,60.16383813673289,20,fuel,54.18,0.0,0.0,0.0,0.0,0.0,1.0
1242,-125602434,24.922569459328667,60.16383813673289,21,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,-125602434,24.922569459328667,60.16383813673289,21,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,-125602434,24.922569459328667,60.16383813673289,22,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,-125602434,24.922569459328667,60.16383813673289,22,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,-125602434,24.922569459328667,60.16383813673289,23,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,-125602434,24.922569459328667,60.16383813673289,23,fuel,60.099722931033256,122.8,1748.33,31.54,9.35,0.16,2.0
1248,-125602434,24.922569459328667,60.16383813673289,24,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,-125602434,24.922569459328667,60.16383813673289,24,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,-125602434,24.922569459328667,60.16383813673289,25,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,-125602434,24.922569459328667,60.16383813673289,25,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,-125602434,24.922569459328667,60.16383813673289,26,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,-125602434,24.922569459328667,60.16383813673289,26,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,-125602434,24.922569459328667,60.16383813673289,27,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,-125602434,24.922569459328667,60.16383813673289,27,fuel,60.54766173674209,116.89,1512.42,31.16,6.02,0.15,2.0
1256,-125602434,24.922569459328667,60.16383813673289,28,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,-125602434,24.922569459328667,60.16383813673289,28,fuel,58.99,0.0,0.0,0.0,0.0,0.0,1.0
1258,-125602434,24.922569459328667,60.16383813673289,29,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,-125602434,24.922569459328667,60.16383813673289,29,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,-125602434,24.922569459328667,60.16383813673289,30,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,-125602434,24.922569459328667,60.16383813673289,30,fuel,73.8381378443101,2458.63,48954.9,562.23,378.44,3.13,19.0
1262,-125602434,24.922569459328667,60.16383813673289,31,electric,74.98639190065518,0.0,0.0,0.0,0.0,3.96,28.0
1263,-125602434,24.922569459328667,60.16383813673289,31,fuel,68.96817586427606,739.02,10491.79,163.51,84.91,1.3900000000000001,6.0
1264,-125602434,24.922569459328667,60.16383813673289,32,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,-125602434,24.922569459328667,60.16383813673289,32,fuel,75.12805201983093,3580.5099999999998,64054.72,821.0600000000001,493.88,5.31,25.0
1266,-125602434,24.922569459328667,60.16383813673289,33,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,-125602434,24.922569459328667,60.16383813673289,33,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,-125602434,24.922569459328667,60.16383813673289,34,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,-125602434,24.922569459328667,60.16383813673289,34,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,-125602434,24.922569459328667,60.16383813673289,35,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,-125602434,24.922569459328667,60.16383813673289,35,fuel,63.321682757336966,268.78,4661.27,64.68,33.379999999999995,0.37,3.0
1272,-125602434,24.922569459328667,60.16383813673289,36,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,-125602434,24.922569459328667,60.16383813673289,36,fuel,75.19344205111425,3758.2,66609.28,881.5,498.2,5.45,29.0
1274,-125602434,24.922569459328667,60.16383813673289,37,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,-125602434,24.922569459328667,60.16383813673289,37,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,-125602434,24.922569459328667,60.16383813673289,38,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,-125602434,24.922569459328667,60.16383813673289,38,fuel,53.51,0.0,0.0,0.0,0.0,0.0,1.0
1278,-125602434,24.922569459328667,60.16383813673289,39,electric,62.52568252057377,0.0,0.0,0.0,0.0,0.19,2.0
1279,-125602434,24.922569459328667,60.16383813673289,39,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,-125602434,24.922569459328667,60.16383813673289,40,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,-125602434,24.922569459328667,60.16383813673289,40,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,-125602434,24.922569459328667,60.16383813673289,41,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,-125602434,24.922569459328667,60.16383813673289,41,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,-125602434,24.922569459328667,60.16383813673289,42,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,-125602434,24.922569459328667,60.16383813673289,42,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,-125602434,24.922569459328667,60.16383813673289,43,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,-125602434,24.922569459328667,60.16383813673289,43,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,-125602434,24.922569459328667,60.16383813673289,44,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,-125602434,24.922569459328667,60.16383813673289,44,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,-125602434,24.922569459328667,60.16383813673289,45,electric,74.70703358720255,0.0,0.0,0.0,0.0,3.75,28.0
1291,-125602434,24.922569459328667,60.16383813673289,45,fuel,58.75058777341829,0.0,0.0,0.0,0.0,0.0,2.0
1292,-125602434,24.922569459328667,60.16383813673289,46,electric,60.063020608118116,0.0,0.0,0.0,0.0,0.15,2.0
1293,-125602434,24.922569459328667,60.16383813673289,46,fuel,64.2642594276887,259.53999999999996,4313.03,64.15,28.76,0.33999999999999997,4.0
1294,-125602434,24.922569459328667,60.16383813673289,47,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,-125602434,24.922569459328667,60.16383813673289,47,fuel,57.63,0.0,0.0,0.0,0.0,0.0,1.0
1296,-125602434,24.922569459328667,60.16383813673289,48,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,-125602434,24.922569459328667,60.16383813673289,48,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,-125602434,24.922569459328667,60.16383813673289,49,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,-125602434,24.922569459328667,60.16383813673289,49,fuel,72.64867839508068,2318.55,45124.29,581.52,300.51,2.54,18.0
1300,-125602434,24.922569459328667,60.16383813673289,50,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,-125602434,24.922569459328667,60.16383813673289,50,fuel,70.41862233017554,1454.46,20709.079999999998,352.03,138.56,2.3200000000000003,11.0
1302,-125602434,24.922569459328667,60.16383813673289,51,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,-125602434,24.922569459328667,60.16383813673289,51,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,-125602434,24.922569459328667,60.16383813673289,52,electric,75.10940230969602,0.0,0.0,0.0,0.0,4.37,26.0
1305,-125602434,24.922569459328667,60.16383813673289,52,fuel,63.73647692463333,284.49,5115.549999999999,65.5,39.87,0.4,2.0
1306,-125602434,24.922569459328667,60.16383813673289,53,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,-125602434,24.922569459328667,60.16383813673289,53,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,-125602434,24.922569459328667,60.16383813673289,54,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,-125602434,24.922569459328667,60.16383813673289,54,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,-125602434,24.922569459328667,60.16383813673289,55,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,-125602434,24.922569459328667,60.16383813673289,55,fuel,74.94947686271271,3518.41,62960.28,818.26,476.12,5.11,25.0
1312,-125602434,24.922569459328667,60.16383813673289,56,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,-125602434,24.922569459328667,60.16383813673289,56,fuel,64.06347127987014,322.91,7519.07,95.21000000000001,37.55,0.13,3.0
1314,-125602434,24.922569459328667,60.16383813673289,57,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,-125602434,24.922569459328667,60.16383813673289,57,fuel,59.41,114.76,2511.2,31.91,14.67,0.08,1.0
1316,-125602434,24.922569459328667,60.16383813673289,58,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,-125602434,24.922569459328667,60.16383813673289,58,fuel,64.095595166788,254.16,3971.04,63.7,24.53,0.33999999999999997,4.0
1318,-125602434,24.922569459328667,60.16383813673289,59,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,-125602434,24.922569459328667,60.16383813673289,59,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,-126894676#0,24.926256818648554,60.164016355784,0,electric,74.03105564015357,0.0,0.0,0.0,0.0,2.93,22.0
1321,-126894676#0,24.926256818648554,60.164016355784,0,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,-126894676#0,24.926256818648554,60.164016355784,1,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,-126894676#0,24.926256818648554,60.164016355784,1,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,-126894676#0,24.926256818648554,60.164016355784,2,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,-126894676#0,24.926256818648554,60.164016355784,2,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326,-126894676#0,24.926256818648554,60.164016355784,3,electric,72.40250593171251,0.0,0.0,0.0,0.0,2.99,15.0
1327,-126894676#0,24.926256818648554,60.164016355784,3,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,-126894676#0,24.926256818648554,60.164016355784,4,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,-126894676#0,24.926256818648554,60.164016355784,4,fuel,73.05908989752687,1936.35,31605.2,401.37,279.59,3.48,14.0
1330,-126894676#0,24.926256818648554,60.164016355784,5,electric,73.24502506904979,0.0,0.0,0.0,0.0,2.86,20.0
1331,-126894676#0,24.926256818648554,60.164016355784,5,fuel,74.01927604030674,2958.66,54961.56,714.87,389.1,3.74,24.0
1332,-126894676#0,24.926256818648554,60.164016355784,6,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,-126894676#0,24.926256818648554,60.164016355784,6,fuel,72.40159755326277,1915.8500000000001,27114.9,450.97,195.06,3.29,16.0
1334,-126894676#0,24.926256818648554,60.164016355784,7,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,-126894676#0,24.926256818648554,60.164016355784,7,fuel,72.59713232565832,2065.14,31695.05,484.81,230.51,3.29,18.0
1336,-126894676#0,24.926256818648554,60.164016355784,8,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,-126894676#0,24.926256818648554,60.164016355784,8,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338,-126894676#0,24.926256818648554,60.164016355784,9,electric,74.00728011399775,0.0,0.0,0.0,0.0,2.7600000000000002,22.0
1339,-126894676#0,24.926256818648554,60.164016355784,9,fuel,72.47564586317353,2180.56,33424.52,516.1800000000001,239.58,3.44,18.0
1340,-126894676#0,24.926256818648554,60.164016355784,10,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,-126894676#0,24.926256818648554,60.164016355784,10,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,-126894676#0,24.926256818648554,60.164016355784,11,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,-126894676#0,24.926256818648554,60.164016355784,11,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,-126894676#0,24.926256818648554,60.164016355784,12,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,-126894676#0,24.926256818648554,60.164016355784,12,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,-126894676#0,24.926256818648554,60.164016355784,13,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,-126894676#0,24.926256818648554,60.164016355784,13,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,-126894676#0,24.926256818648554,60.164016355784,14,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,-126894676#0,24.926256818648554,60.164016355784,14,fuel,71.52787842164881,1853.3200000000002,27549.97,448.62,184.92,2.85,15.0
1350,-126894676#0,24.926256818648554,60.164016355784,15,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,-126894676#0,24.926256818648554,60.164016355784,15,fuel,76.31246204643662,4265.57,66908.87,870.7,593.26,7.9,28.0
1352,-126894676#0,24.926256818648554,60.164016355784,16,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,-126894676#0,24.926256818648554,60.164016355784,16,fuel,67.1074790490938,456.17,6016.17,98.6,51.61,0.97,3.0
1354,-126894676#0,24.926256818648554,60.164016355784,17,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,-126894676#0,24.926256818648554,60.164016355784,17,fuel,73.83628881392593,2683.16,51037.84,650.4,361.65999999999997,3.29,23.0
1356,-126894676#0,24.926256818648554,60.164016355784,18,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,-126894676#0,24.926256818648554,60.164016355784,18,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,-126894676#0,24.926256818648554,60.164016355784,19,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,-126894676#0,24.926256818648554,60.164016355784,19,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,-126894676#0,24.926256818648554,60.164016355784,20,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,-126894676#0,24.926256818648554,60.164016355784,20,fuel,75.53623444246347,3863.06,62538.97,855.52,512.84,6.59,27.0
1362,-126894676#0,24.926256818648554,60.164016355784,21,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,-126894676#0,24.926256818648554,60.164016355784,21,fuel,73.64965212243165,2836.4900000000002,40697.76,674.97,284.71,4.71,23.0
1364,-126894676#0,24.926256818648554,60.164016355784,22,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,-126894676#0,24.926256818648554,60.164016355784,22,fuel,72.30587409502677,2419.73,35887.94,604.25,218.51,3.43,20.0
1366,-126894676#0,24.926256818648554,60.164016355784,23,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,-126894676#0,24.926256818648554,60.164016355784,23,fuel,72.46026862490186,2147.88,41523.95,547.37,271.09,2.32,18.0
1368,-126894676#0,24.926256818648554,60.164016355784,24,electric,72.63486306992309,0.0,0.0,0.0,0.0,3.25,17.0
1369,-126894676#0,24.926256818648554,60.164016355784,24,fuel,67.35991474521262,661.58,10059.75,160.32,67.7,1.0,6.0
1370,-126894676#0,24.926256818648554,60.164016355784,25,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,-126894676#0,24.926256818648554,60.164016355784,25,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,-126894676#0,24.926256818648554,60.164016355784,26,electric,73.03126803929172,0.0,0.0,0.0,0.0,2.69,15.0
1373,-126894676#0,24.926256818648554,60.164016355784,26,fuel,72.47967270410021,2202.75,34247.19,517.45,249.94,3.44,17.0
1374,-126894676#0,24.926256818648554,60.164016355784,27,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,-126894676#0,24.926256818648554,60.164016355784,27,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,-126894676#0,24.926256818648554,60.164016355784,28,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,-126894676#0,24.926256818648554,60.164016355784,28,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,-126894676#0,24.926256818648554,60.164016355784,29,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,-126894676#0,24.926256818648554,60.164016355784,29,fuel,73.15251604460839,2150.33,33539.89,462.81,284.23,3.89,15.0
1380,-126894676#0,24.926256818648554,60.164016355784,30,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,-126894676#0,24.926256818648554,60.164016355784,30,fuel,75.68572059808284,3914.16,58406.43,880.66,458.21,6.87,31.0
1382,-126894676#0,24.926256818648554,60.164016355784,31,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,-126894676#0,24.926256818648554,60.164016355784,31,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,-126894676#0,24.926256818648554,60.164016355784,32,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,-126894676#0,24.926256818648554,60.164016355784,32,fuel,73.27084938921116,2145.8,34444.49,463.09,290.81,3.75,16.0
1386,-126894676#0,24.926256818648554,60.164016355784,33,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,-126894676#0,24.926256818648554,60.164016355784,33,fuel,70.83907280043209,1404.66,22527.829999999998,325.06,170.44,2.21,11.0
1388,-126894676#0,24.926256818648554,60.164016355784,34,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,-126894676#0,24.926256818648554,60.164016355784,34,fuel,76.5459481331583,4642.63,72462.95999999999,1019.31,593.78,8.08,37.0
1390,-126894676#0,24.926256818648554,60.164016355784,35,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,-126894676#0,24.926256818648554,60.164016355784,35,fuel,52.61,0.0,0.0,0.0,0.0,0.0,1.0
1392,-126894676#0,24.926256818648554,60.164016355784,36,electric,72.79031081724864,0.0,0.0,0.0,0.0,3.04,17.0
1393,-126894676#0,24.926256818648554,60.164016355784,36,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,-126894676#0,24.926256818648554,60.164016355784,37,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,-126894676#0,24.926256818648554,60.164016355784,37,fuel,66.5571454594754,645.83,13969.49,189.06,63.260000000000005,0.26,6.0
1396,-126894676#0,24.926256818648554,60.164016355784,38,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,-126894676#0,24.926256818648554,60.164016355784,38,fuel,76.3429972791104,5128.18,92038.01,1233.68,664.72,6.93,40.0
1398,-126894676#0,24.926256818648554,60.164016355784,39,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,-126894676#0,24.926256818648554,60.164016355784,39,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,-126894676#0,24.926256818648554,60.164016355784,40,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,-126894676#0,24.926256818648554,60.164016355784,40,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,-126894676#0,24.926256818648554,60.164016355784,41,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,-126894676#0,24.926256818648554,60.164016355784,41,fuel,73.13166560757556,2290.6,36143.909999999996,521.8,281.73,3.77,18.0
1404,-126894676#0,24.926256818648554,60.164016355784,42,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,-126894676#0,24.926256818648554,60.164016355784,42,fuel,72.05106982108927,1884.83,25962.95,449.37,181.65,3.27,15.0
1406,-126894676#0,24.926256818648554,60.164016355784,43,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,-126894676#0,24.926256818648554,60.164016355784,43,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,-126894676#0,24.926256818648554,60.164016355784,44,electric,67.86023865692019,0.0,0.0,0.0,0.0,1.19,6.0
1409,-126894676#0,24.926256818648554,60.164016355784,44,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,-126894676#0,24.926256818648554,60.164016355784,45,electric,70.45722113237345,0.0,0.0,0.0,0.0,2.0,11.0
1411,-126894676#0,24.926256818648554,60.164016355784,45,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,-126894676#0,24.926256818648554,60.164016355784,46,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
